Data;?tem;Respons?vel;Curso;Valor
02/05/2012;FURADEIRA DE BANCADA 25MM/KONE;Reenye;T?cnico em Mecatr?nica;R$ 12.658,00 
23/04/2012;TRANSFERIDOR ÂNGULOS UNIVERSAL/INSIZE;Reenye;T?cnico em Mecatr?nica;R$ 230,00 
01/07/2011;REGISTRADOR ELETRÔNICO DE PONTO/MADIS;Reenye;T?cnico em Mecatr?nica;R$ 1.444,00 
30/06/2011;JOGO CHAVES FENDA SIMPLES E CRUZ./GEDORE;Reenye;T?cnico em Mecatr?nica;R$ 25,00 
21/06/2011;TORNO CNC - LABORATÓRIO/HARDINGE;Reenye;T?cnico em Eletr?nica;R$ 168.900,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;T?cnico em Mecatr?nica;R$ 404,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;T?cnico em Eletr?nica;R$ 404,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Reenye;T?cnico em Mecatr?nica;R$ 404,00 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;T?cnico em Mecatr?nica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;T?cnico em Eletr?nica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;T?cnico em Eletr?nica;R$ 2.076,68 
13/04/2011;MICROCOMPUTADOR I7 8GB 500GB/LENOVO;Reenye;T?cnico em Mecatr?nica;R$ 2.076,68 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 730,32 
13/04/2011;MONITOR COLOR LCD 22THINKVISION/LENOVO;Reenye;T?cnico em Mecatr?nica;R$ 730,32 
29/03/2011;CHAVE FIXA 12 PEÇAS - 6 A 32MM/VONDER;Reenye;T?cnico em Mecatr?nica;R$ 74,18 
14/03/2011;MULTÍMETRO DIGITAL TRUE RMS/ POLITERM;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 146,00 
23/02/2011;ALICATE AMPERÍMETRO DIGITAL/MINIPA;Reenye;T?cnico em Mecatr?nica;R$ 185,00 
22/02/2011;MICROCOMPUTADOR INFOWAY SM3330/ITAUTEC;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 1.085,00 
22/02/2011;MONITOR COLOR LCD 19 W1942/ITAUTEC;Reenye;T?cnico em Eletr?nica;R$ 380,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Reenye;T?cnico em Mecatr?nica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Reenye;T?cnico em Mecatr?nica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Reenye;T?cnico em Mecatr?nica;R$ 179,00 
31/01/2011;CADEIRA GIRAT.S/BRAÇOS ROYAL/STILOFLEX;Reenye;T?cnico em Mecatr?nica;R$ 179,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 2,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Reenye;T?cnico em Mecatr?nica;R$ 2,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Reenye;T?cnico em Eletr?nica;R$ 2,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Reenye;T?cnico em Mecatr?nica;R$ 2,00 
11/01/2011;ESCALA DE AÇO INOXIDÁVEL 300MM 12P/PANTEC;Reenye;T?cnico em Mecatr?nica;R$ 2,00 
17/11/2010;JOGO DE SERRA COPO - 16 A 51MM /MASTERSAN;Reenye;T?cnico em Eletr?nica;R$ 112,00 
29/10/2010;ARCO SERRA P/ LÂMINA DE 10P E 12P/BRASFORT;Reenye;T?cnico em Mecatr?nica;R$ 7,60 
09/08/2010;FERRO DE SOLDA MACHADINHA 180W/HIKARI;Reenye;T?cnico em Mecatr?nica;R$ 55,90 
31/07/2010;ARMÁRIO ALTO 800X540X1580MM;Reenye;T?cnico em Mecatr?nica;R$ 213,36 
15/07/2010;MESA P/REFEITÓRIO 1400X700MM BRANCA;Reenye;T?cnico em Mecatr?nica;R$ 193,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Mecatr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Mecatr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Eletr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Eletr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Eletr?nica;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 64,00 
15/07/2010;CADEIRA P/REFEITÓRIO C/ASS.MDF BRANCA;Reenye;T?cnico em Mecatr?nica;R$ 64,00 
07/05/2010;MICRÔMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 40,00 
07/05/2010;MICRÔMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;T?cnico em Eletr?nica;R$ 40,00 
07/05/2010;MICRÔMETRO M.EXT. 0 A 25MM-0,01/PANTEC;Reenye;T?cnico em Mecatr?nica;R$ 40,00 
05/05/2010;RELÓGIO COMPARADOR-5MM-0,001MM/MITUTOYO;Reenye;T?cnico em Eletr?nica;R$ 240,51 
28/04/2010;RELÓGIO COMPARADOR - 10MM - 0,01MM/MAHR;Reenye;T?cnico em Mecatr?nica;R$ 76,00 
28/04/2010;RELÓGIO COMPARADOR - 10MM - 0,01MM/MAHR;Reenye;T?cnico em Desenvolvimento de Sistemas;R$ 76,00 
05/04/2010;PAQUÍMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;T?cnico em Mecatr?nica;R$ 335,00 
05/04/2010;PAQUÍMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;T?cnico em Eletr?nica;R$ 335,00 
05/04/2010;PAQUÍMETRO QUADR.DIG.150MM-0,01/STARRETT;Reenye;T?cnico em Eletr?nica;R$ 335,00 
20/01/2010;VISOR TERMOGRÁFICO/FLIR;Reenye;T?cnico em Mecatr?nica;R$ 10.950,00 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 712,75 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 712,75 
22/12/2021;ACCESS POINT CORP 3COM 3CRWE776075;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 712,75 
18/11/2021;CADEIRA GIRATÓRIA COM BRAÇO;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 117,00 
06/10/2021;SERVIDOR ESCOLA MX203 ITAUTEC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 22.501,08 
02/10/2021;GERADOR FUNÇÃO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.149,99 
02/10/2021;GERADOR FUNÇÃO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.149,99 
02/10/2021;GERADOR FUNÇÃO DE BANCADA 20MHZ/MINIPA;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.150,01 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.839,90 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.839,90 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.839,90 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.839,90 
02/10/2021;OSCILOSCÓPIO DIGITAL 60 MHZ/MIT MEASTECH;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.839,90 
12/08/2021;CONJUNTO DIDÁTICO BÁSICO DE AUTOMAÇÃO IN;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 8.769,00 
12/08/2021;CONJUNTO ESTUDO ELETRÔN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETRÔN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 2.874,00 
12/08/2021;CONJUNTO ESTUDO ELETRÔN.ANAL. DIDATECH;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 2.874,00 
06/08/2021;TESTE DE INDUZIDO/KITA;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 350,00 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETRÔNICA DE PO;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETRÔNICA DE PO;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 3.778,68 
14/07/2021;CONJUNTO PARA ESTUDO DE ELETRÔNICA DE PO;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 3.778,68 
26/06/2021;MULTÍMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 115,50 
26/06/2021;MULTÍMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 115,50 
26/06/2021;MULTÍMETRO DIGITAL (ANEXO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 115,50 
26/06/2021;MULTÍMETRO DIGITAL TRUE RMS CATEGORIA II;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 162,75 
26/06/2021;MULTÍMETRO DIGITAL TRUE RMS CATEGORIA II;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 162,75 
04/06/2021;PAINEL DE FERRAMENTAS PARA BANCADA DC 99;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 394,00 
03/06/2021;BALCÃO COM ESCANINHOS A3 E A4 DC 1471;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.254,00 
26/05/2021;BALCÃO P/ ATENDIMENTO SEMI-CÍRCULO DC-562;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.400,00 
08/05/2021;SISTEMA DE DESENVOLVIMENTO DE LÓGICA CPLD;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 831,60 
08/05/2021;SISTEMA DE DESENVOLVIMENTO DE LÓGICA CPLD;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 831,60 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.240,00 
06/05/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.240,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 312,00 
04/05/2021;CARTEIRA  P/ DESENHO C/ TAMPO RECLINAVEL;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 312,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 327,00 
04/05/2021;MESA PARA INFORMATICA - 1500 X 800 X 735 ,MM;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
04/05/2021;MESA PARA INFORMÁTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
04/05/2021;MESA PARA INFORMÁTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
04/05/2021;MESA PARA INFORMÁTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
04/05/2021;MESA PARA INFORMÁTICA - L166 ARTICO -;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 327,00 
23/04/2021;MESA DE TRABALHO;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 493,00 
23/04/2021;MESA DE TRABALHO;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 493,00 
23/04/2021;ARMÁRIO PARA VESTIÁRIO EM LAMINADO;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 974,00 
23/04/2021;ARMÁRIO PARA VESTIÁRIO EM LAMINADO;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 974,00 
22/04/2021;CONJUNTO DE TORRE DE MOTORES (ANEXO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 2.657,00 
17/04/2021;MULTIMETRO MINIPA ET-1110;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 60,00 
17/04/2021;VENTILADOR PAREDE;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 40,00 
17/04/2021;VENTILADOR DE PAREDE;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 40,00 
15/04/2021;CONJUNTO DE COMANDOS ELETROELETRÔNICOS (;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 6.798,00 
15/04/2021;CONJUNTO DE COMANDOS ELETROELETRÔNICOS (;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 6.798,00 
13/04/2021;PAINEL PARA ALIMENTAÇÃO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTAÇÃO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTAÇÃO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTAÇÃO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 730,00 
13/04/2021;PAINEL PARA ALIMENTAÇÃO DE BANCADA- EDUTEC;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 730,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial Administra??o;R$ 150,00 
07/04/2021;CARTEIRA PARA SALA DE AULA (L-166 ÁRTICO);Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 150,00 
01/04/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS D;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.194,00 
01/04/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS D;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.194,00 
31/03/2021;MESA EM L COM DIVISORIA - DC 1508 BARROS;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.060,00 
31/03/2021;MESA EM L COM DIVISORIA - DC 1508 BARROS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.060,00 
31/03/2021;BANCADA PARA ENSAIOS ELETROELETRÔNICOS-  NJG;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.194,00 
02/03/2021;BANCADA INDUSTRIAL COM 01 GAVETA - BARROS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.092,50 
02/03/2021;BANCADA INDUSTRIAL COM 01 GAVETA - BARROS;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.092,50 
27/02/2021;PROGRAMADOR GRAVADOR UNIVERSAL-LEAP 48;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.095,00 
26/02/2021;MEDIDOR  POTENCIA, FASE E FATOR- MEGABRAS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.669,50 
26/02/2021;MEDIDOR  POTENCIA, FASE E FATOR- MEGABRAS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.669,50 
26/02/2021;MEDIDOR  POTENCIA, FASE E FATOR- MEGABRAS;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.669,50 
26/02/2021;MEDIDOR  POTENCIA, FASE E FATOR- MEGABRAS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.669,50 
26/02/2021;MEDIDOR  POTENCIA, FASE E FATOR- MEGABRAS;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.669,50 
18/02/2021;ALICATE CRIMPADOR BNC - HT 336 C;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 61,00 
18/02/2021;ALICATE CRIMPADOR BNC - HT 336 C;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 61,00 
18/02/2021;CHAVES SOQUETE 10 A 32MM  24P- BELZER ITMA;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 169,24 
18/02/2021;MORSA DE BANCADA Nº 3 BRASFIXO FBA 3;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 2.646,00 
18/02/2021;MORSA DE BANCADA Nº 3 BRASFIXO FBA 3;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 2.646,00 
04/02/2021;MEIA BANCADA P/ TORNEIRO DC-862-ARTIC-BARROS;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 1.020,00 
03/02/2021;PAINEL SIMULADOR DE ELETROPNEUMÁTICA;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 27.450,00 
02/02/2021;REOSTATO  TIPO LSBORAT.200 OHMS  ELETELE;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 605,79 
02/02/2021;REOSTATO  TIPO LSBORAT.200 OHMS  ELETELE;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 605,79 
02/02/2021;REOSTATO  TIPO LSBORAT.200 OHMS  ELETELE;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 605,79 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 385,00 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 385,00 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 385,00 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 385,00 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 385,00 
29/01/2021;MESA P/ PROFESSOR 1400X800X735MM;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 385,00 
28/01/2021;LUPA COM LUMINARIA 8X - ARTICULADA LP500;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 92,00 
28/01/2021;FASÍMETRO DIGITAL SPI 200 INSTRUTHERM;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 129,15 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 294,00 
28/01/2021;FONTE DE ALIMENTAÇÃO AJUST. 0 A 30 FA3030;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 294,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 5.000,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 5.000,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 5.000,00 
22/01/2021;SISTEMA P/TREIN. AUTOMAÇÃO ELÉTRICA PREDIAL;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 5.000,00 
20/01/2021;CONJUNTO MOTO-GERADOR INTER/MOTRON;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 3.190,00 
20/01/2021;CONJUNTO MOTO-GERADOR INTER/MOTRON;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 3.190,00 
19/01/2021;VARIADOR DE TENSÃO PORTAT.TRIFÁSICO 6(A) YNC;Tatiana;Aprendizagem Ind?strial em Mec?nica;R$ 1.149,00 
19/01/2021;VARIADOR DE TENSÃO PORTAT.TRIFÁSICO 6(A) YNC;Tatiana;Aprendizagem Ind?strial Almoxarifado;R$ 1.149,00 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 387,50 
08/01/2021;ARMÁRIO BAIXO P.F.1000X900X550 -L-166-SCARPARO;Tatiana;Aprendizagem Ind?strial Administra??o;R$ 387,50 
